Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Reef_ID,Realm_Name,Ecoregion_Name,Country_Name,State_Island_Province_Name,City_Town_Name,region,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,Date,Site_Comments,date_ch,Bleaching_Comments
8038,10312125,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,6,7,2019,10,Nutrient Indicator Algae,9.38,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/6,nd,2019/7/6,
8038,10312126,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,2,7,2017,10,Hard Coral,33.12,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8038,10312126,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,2,7,2017,10,Nutrient Indicator Algae,24.38,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8038,10312127,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,2,7,2017,5,Hard Coral,4.38,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8038,10312127,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,2,7,2017,5,Nutrient Indicator Algae,34.38,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8038,10312129,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,28,5,2016,10,Hard Coral,31.88,Population,0,300.87,300.82,296.85,290.05,303.23,3.09,5,2.34,1.13,0,-3.94,5.32,17,7.04,31,9,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0,1.23,6,0,0,0.89,7.58,0.28,2016/5/28,nd,2016/5/28,
8038,10312129,Reef_Check,25.1134,121.9198,Pacific,121.919847E.25.113448N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,36.19,Sheltered,0.0854,58.54,28,5,2016,10,Nutrient Indicator Algae,13.12,Population,0,300.87,300.82,296.85,290.05,303.23,3.09,5,2.34,1.13,0,-3.94,5.32,17,7.04,31,9,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0,1.23,6,0,0,0.89,7.58,0.28,2016/5/28,nd,2016/5/28,
8039,10312058,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,25,5,2018,10,Hard Coral,32.5,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/25,nd,2018/5/25,
8039,10312058,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,25,5,2018,10,Nutrient Indicator Algae,16.88,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/25,nd,2018/5/25,
8039,10312059,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,25,5,2018,5,Hard Coral,26.25,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/25,nd,2018/5/25,
8039,10312059,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,25,5,2018,5,Nutrient Indicator Algae,31.88,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/25,nd,2018/5/25,
8039,10312060,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,6,7,2019,10,Hard Coral,30,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/6,nd,2019/7/6,
8039,10312060,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,6,7,2019,10,Nutrient Indicator Algae,7.5,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/6,nd,2019/7/6,
8039,10312061,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,6,7,2019,5,Hard Coral,8.75,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/6,nd,2019/7/6,
8039,10312061,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,6,7,2019,5,Nutrient Indicator Algae,21.25,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/6,nd,2019/7/6,
8039,10312064,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,28,5,2016,5,Hard Coral,38.12,Population,0,300.87,300.82,296.85,290.05,303.23,3.09,5,2.34,1.13,0,-3.94,5.32,17,7.04,31,9,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0,1.23,6,0,0,0.89,7.58,0.28,2016/5/28,nd,2016/5/28,
8039,10312064,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,28,5,2016,5,Nutrient Indicator Algae,22.5,Population,0,300.87,300.82,296.85,290.05,303.23,3.09,5,2.34,1.13,0,-3.94,5.32,17,7.04,31,9,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0,1.23,6,0,0,0.89,7.58,0.28,2016/5/28,nd,2016/5/28,
8039,10312065,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,2,7,2017,10,Hard Coral,32.5,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8039,10312065,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,2,7,2017,10,Nutrient Indicator Algae,3.12,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8039,10312066,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,10,7,2010,7,Hard Coral,43.12,Population,0,300.92,299.49,296.85,290.05,303.23,3.09,5,-1.29,1.13,0,-3.94,5.32,8,7.04,31,9,1.9,5.1,28.94,3.54,-1.62,3.09,-11.05,2.11,-4.25,1,1.23,6,0,1.33,0.89,7.58,0.28,2010/7/10,nd,2010/7/10,
8039,10312066,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,10,7,2010,7,Nutrient Indicator Algae,11.25,Population,0,300.92,299.49,296.85,290.05,303.23,3.09,5,-1.29,1.13,0,-3.94,5.32,8,7.04,31,9,1.9,5.1,28.94,3.54,-1.62,3.09,-11.05,2.11,-4.25,1,1.23,6,0,1.33,0.89,7.58,0.28,2010/7/10,nd,2010/7/10,
8039,10312067,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,10,7,2010,5.1,Hard Coral,6.25,Population,0,300.92,299.49,296.85,290.05,303.23,3.09,5,-1.29,1.13,0,-3.94,5.32,8,7.04,31,9,1.9,5.1,28.94,3.54,-1.62,3.09,-11.05,2.11,-4.25,1,1.23,6,0,1.33,0.89,7.58,0.28,2010/7/10,nd,2010/7/10,
8039,10312067,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,10,7,2010,5.1,Nutrient Indicator Algae,58.75,Population,0,300.92,299.49,296.85,290.05,303.23,3.09,5,-1.29,1.13,0,-3.94,5.32,8,7.04,31,9,1.9,5.1,28.94,3.54,-1.62,3.09,-11.05,2.11,-4.25,1,1.23,6,0,1.33,0.89,7.58,0.28,2010/7/10,nd,2010/7/10,
8039,10312068,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,28,5,2016,10,Hard Coral,35,Population,0,300.87,300.82,296.85,290.05,303.23,3.09,5,2.34,1.13,0,-3.94,5.32,17,7.04,31,9,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0,1.23,6,0,0,0.89,7.58,0.28,2016/5/28,nd,2016/5/28,
8039,10312068,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,28,5,2016,10,Nutrient Indicator Algae,11.25,Population,0,300.87,300.82,296.85,290.05,303.23,3.09,5,2.34,1.13,0,-3.94,5.32,17,7.04,31,9,10.23,5.1,28.94,3.54,-0.29,3.09,-11.05,2.11,-4.25,0,1.23,6,0,0,0.89,7.58,0.28,2016/5/28,nd,2016/5/28,
8039,10312069,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,2,7,2017,5,Hard Coral,23.12,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8039,10312069,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,2,7,2017,5,Nutrient Indicator Algae,33.75,Population,0,300.92,301.97,296.85,290.05,303.23,3.09,5,1.51,1.13,0,-3.94,5.32,22,7.04,31,9,5.09,5.1,28.94,3.54,0.86,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/7/2,nd,2017/7/2,
8039,10312070,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,10,7,2010,5,Hard Coral,30.62,Population,0,300.92,299.49,296.85,290.05,303.23,3.09,5,-1.29,1.13,0,-3.94,5.32,8,7.04,31,9,1.9,5.1,28.94,3.54,-1.62,3.09,-11.05,2.11,-4.25,1,1.23,6,0,1.33,0.89,7.58,0.28,2010/7/10,nd,2010/7/10,
8039,10312070,Reef_Check,25.1135,121.92,Pacific,121.55.201E.25.6.809N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,31.79,Sheltered,0.0854,58.54,10,7,2010,5,Nutrient Indicator Algae,16.88,Population,0,300.92,299.49,296.85,290.05,303.23,3.09,5,-1.29,1.13,0,-3.94,5.32,8,7.04,31,9,1.9,5.1,28.94,3.54,-1.62,3.09,-11.05,2.11,-4.25,1,1.23,6,0,1.33,0.89,7.58,0.28,2010/7/10,nd,2010/7/10,
8040,10312116,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,26,5,2018,5,Hard Coral,17.5,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/26,nd,2018/5/26,
8040,10312116,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,26,5,2018,5,Nutrient Indicator Algae,35,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/26,nd,2018/5/26,
8040,10312117,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,26,5,2018,10,Hard Coral,15.62,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/26,nd,2018/5/26,
8040,10312117,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,26,5,2018,10,Nutrient Indicator Algae,31.88,Population,0,300.86,299.67,296.87,290.05,303.23,3.07,4,1.36,1.12,0,-3.94,5.24,29,7.44,32,9,10.8,5.01,27.45,3.57,-1.42,3.07,-11.03,2.13,-4.2,3,1.31,6,0,0,0.93,7.69,0.29,2018/5/26,nd,2018/5/26,
8040,10312118,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,7,7,2019,10,Hard Coral,21.25,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/7,nd,2019/7/7,
8040,10312118,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,7,7,2019,10,Nutrient Indicator Algae,15.62,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/7,nd,2019/7/7,
8040,10312119,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,7,7,2019,5,Hard Coral,4.38,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/7,nd,2019/7/7,
8040,10312119,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,7,7,2019,5,Nutrient Indicator Algae,26.25,Population,0,300.71,300.55,296.87,290.05,303.23,3.07,9,-0.09,1.12,0,-3.94,5.24,14,7.44,32,9,6.76,5.01,27.45,3.57,-0.53,3.07,-11.03,2.13,-4.2,2,1.31,6,0,0,0.93,7.69,0.29,2019/7/7,nd,2019/7/7,
8040,10312120,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,13,5,2017,7.5,Hard Coral,16.88,Population,0,300.37,297.74,296.85,290.05,303.23,3.09,6,0.47,1.13,0,-3.94,5.32,23,7.04,31,9,20.55,5.1,28.94,3.54,-3.37,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/5/13,nd,2017/5/13,
8040,10312120,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,13,5,2017,7.5,Nutrient Indicator Algae,30,Population,0,300.37,297.74,296.85,290.05,303.23,3.09,6,0.47,1.13,0,-3.94,5.32,23,7.04,31,9,20.55,5.1,28.94,3.54,-3.37,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/5/13,nd,2017/5/13,
8040,10312121,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,13,5,2017,5,Hard Coral,10,Population,0,300.37,297.74,296.85,290.05,303.23,3.09,6,0.47,1.13,0,-3.94,5.32,23,7.04,31,9,20.55,5.1,28.94,3.54,-3.37,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/5/13,nd,2017/5/13,
8040,10312121,Reef_Check,25.1158,121.917,Pacific,121.917E.25.115806N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Gongliao District,north,nd,137.19,Sheltered,0.0854,58.54,13,5,2017,5,Nutrient Indicator Algae,42.5,Population,0,300.37,297.74,296.85,290.05,303.23,3.09,6,0.47,1.13,0,-3.94,5.32,23,7.04,31,9,20.55,5.1,28.94,3.54,-3.37,3.09,-11.05,2.11,-4.25,2,1.23,6,0,0,0.89,7.58,0.28,2017/5/13,nd,2017/5/13,
8041,10312042,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,11,5,2019,5,Hard Coral,32.5,Population,0,300.45,296.91,296.85,290.05,303.33,3.15,4,-0.26,1.13,0,-3.83,5.16,17,6.84,34,8,15.2,4.81,25.75,3.43,-4.31,3.15,-11.17,2.1,-4.36,2,1.1,4,0,0,0.8,5.1,0.27,2019/5/11,nd,2019/5/11,
8041,10312042,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,11,5,2019,5,Nutrient Indicator Algae,10.62,Population,0,300.45,296.91,296.85,290.05,303.33,3.15,4,-0.26,1.13,0,-3.83,5.16,17,6.84,34,8,15.2,4.81,25.75,3.43,-4.31,3.15,-11.17,2.1,-4.36,2,1.1,4,0,0,0.8,5.1,0.27,2019/5/11,nd,2019/5/11,
8041,10312044,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,20,5,2017,5,Hard Coral,30,Population,0,300.75,298.17,296.82,290.05,303.33,3.17,6,0.33,1.13,0,-3.84,5.23,19,6.7,35,8,6.97,4.9,26.37,3.47,-3.05,3.17,-11.17,2.1,-4.38,1,1.07,4,0,0,0.8,5.1,0.26,2017/5/20,nd,2017/5/20,
8041,10312044,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,20,5,2017,5,Nutrient Indicator Algae,9.38,Population,0,300.75,298.17,296.82,290.05,303.33,3.17,6,0.33,1.13,0,-3.84,5.23,19,6.7,35,8,6.97,4.9,26.37,3.47,-3.05,3.17,-11.17,2.1,-4.38,1,1.07,4,0,0,0.8,5.1,0.26,2017/5/20,nd,2017/5/20,
8041,10312045,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,23,4,2016,2.7,Hard Coral,38.12,Population,0,299.23,297.46,296.82,290.05,303.33,3.17,5,1.62,1.13,0,-3.84,5.23,6,6.7,35,8,1.5,4.9,26.37,3.47,-3.76,3.17,-11.17,2.1,-4.38,0,1.07,4,0,0,0.8,5.1,0.26,2016/4/23,nd,2016/4/23,
8041,10312045,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,23,4,2016,2.7,Nutrient Indicator Algae,17.5,Population,0,299.23,297.46,296.82,290.05,303.33,3.17,5,1.62,1.13,0,-3.84,5.23,6,6.7,35,8,1.5,4.9,26.37,3.47,-3.76,3.17,-11.17,2.1,-4.38,0,1.07,4,0,0,0.8,5.1,0.26,2016/4/23,nd,2016/4/23,
8041,10312046,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,14,6,2014,5,Hard Coral,31.88,Population,0,301.21,299.62,296.82,290.05,303.33,3.17,7,0,1.13,0,-3.84,5.23,5,6.7,35,8,0,4.9,26.37,3.47,-1.6,3.17,-11.17,2.1,-4.38,2,1.07,4,0,0,0.8,5.1,0.26,2014/6/14,nd,2014/6/14,
8041,10312046,Reef_Check,25.1256,121.9149,Pacific,121.54.53.66E.25.7.32.31N,Temperate Northern Pacific,Taiwan and coastal China,Taiwan,New Taipei City,Ruifang District,north,nd,45.38,Sheltered,0.085,58.41,14,6,2014,5,Nutrient Indicator Algae,6.88,Population,0,301.21,299.62,296.82,290.05,303.33,3.17,7,0,1.13,0,-3.84,5.23,5,6.7,35,8,0,4.9,26.37,3.47,-1.6,3.17,-11.17,2.1,-4.38,2,1.07,4,0,0,0.8,5.1,0.26,2014/6/14,nd,2014/6/14,
